Sample,2bRAD_sample_id,18s Code,Taxon,Total Length (mm),Inferred Age,Photo,genus,species,Gut contents?,Latitude,Longitude,Region,Current,Cruise,Station,Date,Time,Temp (oC),Fluoro (chl-a),Salinity (psu),Bottom depth (m),Tow depth (m),Tow Length (m),Net Area (m2),Tow Volume (m3),Zoop Biomass (ml),Zpl Density (ml/m3),Moon Phase %,risen or set
S274-030-TTS-T1,274-G14,,Thunnus,5.9402,7.649189189,S274-030-TTS-T1,Thunnus,albacares,No,-3.793,-174.643,PIPA,,S274,S274-030-TTS,31-Jul-17,1132,29.5,6.34,35.45,5172,28,1369.069,1,1369.069,119,0.086920382,58,risen
S274-030-TTS-T2,274-G92,,Auxis,N/A,N/A,S274-030-TTS-T2,Auxis,thazard,No,-3.793,-174.643,PIPA,,S274,S274-030-TTS,31-Jul-17,1132,29.5,6.34,35.45,5172,28,1369.069,1,1369.069,119,0.086920382,58,risen
S274-031-TTD-K1,274-G76,,K. pelamis,3.8948,1.144,S274-031-TTD-K1,Katsuwonus,pelamis,No,-4.648,-174.422,Nikumaroro,,S274,S274-031-TTD,31-Jul-17,2324,29.7,14.46,35.45,3624,65,1547.132,1,1547.132,76,0.049123152,68,risen
S274-031-TTD-U1,274-G77,,Auxis,N/A,N/A,S274-031-TTD-U1,Auxis,thazard,No,-4.648,-174.422,Nikumaroro,,S274,S274-031-TTD,31-Jul-17,2324,29.7,14.46,35.45,3624,65,1547.132,1,1547.132,76,0.049123152,68,risen
S274-031-TTD-U2,274-G78,,Auxis,N/A,N/A,S274-031-TTD-U2,Auxis,thazard,No,-4.648,-174.422,Nikumaroro,,S274,S274-031-TTD,31-Jul-17,2324,29.7,14.46,35.45,3624,65,1547.132,1,1547.132,76,0.049123152,68,risen
S274-031-TTD-U3,274-G79,,Auxis,N/A,N/A,S274-031-TTD-U3,Auxis,thazard,No,-4.648,-174.422,Nikumaroro,,S274,S274-031-TTD,31-Jul-17,2324,29.7,14.46,35.45,3624,65,1547.132,1,1547.132,76,0.049123152,68,risen
S274-031-TTS-K1,274-G75,,K. pelamis,5.2815,4.225555556,S274-031-TTS-K1,Katsuwonus,pelamis,No,-4.663,-174.428,Nikumaroro,,S274,S274-031-TTS,31-Jul-17,2348,29.7,14.76,35.45,3624,38,1240.535,1,1240.535,201,0.162026867,68,risen
S274-032-TTD-K1,,,K. pelamis,N/A,N/A,S274-032-TTD-K1,Katsuwonus,pelamis,No,-4.658,-174.575,Nikumaroro,,S274,S274-032-TTD,1-Aug-17,1052,29.8,6.34,35.47,1829,74,1357.562,1,1357.562,62,0.045670106,68,set
S274-032-TTS-K1,274-G80,GC_97,K. pelamis,5.7889,5.353111111,S274-032-TTS-K1,Katsuwonus,pelamis,Yes,-4.668,-174.58,Nikumaroro,,S274,S274-032-TTS,1-Aug-17,1117,29.7,6.18,35.49,2119,43,1012.437,1,1012.437,60,0.059262947,68,set
S274-032-TTS-K2,274-G81,,K. pelamis,3.8432,1.029333333,S274-032-TTS-K2,Katsuwonus,pelamis,No,-4.668,-174.58,Nikumaroro,,S274,S274-032-TTS,1-Aug-17,1117,29.7,6.18,35.49,2119,43,1012.437,1,1012.437,60,0.059262947,68,set
S274-032-TTS-K3,274-G82,,K. pelamis,4.5966,2.703555556,S274-032-TTS-K3,Katsuwonus,pelamis,No,-4.668,-174.58,Nikumaroro,,S274,S274-032-TTS,1-Aug-17,1117,29.7,6.18,35.49,2119,43,1012.437,1,1012.437,60,0.059262947,68,set
S274-032-TTS-K4,,,K. pelamis,3.8917,1.137111111,S274-032-TTS-K4,Katsuwonus,pelamis,No,-4.668,-174.58,Nikumaroro,,S274,S274-032-TTS,1-Aug-17,1117,29.7,6.18,35.49,2119,43,1012.437,1,1012.437,60,0.059262947,68,set
S274-032-TTS-K5,,,K. pelamis,3.0766,0,S274-032-TTS-K5,Katsuwonus,pelamis,No,-4.668,-174.58,Nikumaroro,,S274,S274-032-TTS,1-Aug-17,1117,29.7,6.18,35.49,2119,43,1012.437,1,1012.437,60,0.059262947,68,set
S274-032-TTS-K6,,,K. pelamis,2.9488,0,S274-032-TTS-K6,Katsuwonus,pelamis,No,-4.668,-174.58,Nikumaroro,,S274,S274-032-TTS,1-Aug-17,1117,29.7,6.18,35.49,2119,43,1012.437,1,1012.437,60,0.059262947,68,set
S274-032-TTS-T1,274-G15,,Thunnus,3.6383,1.427837838,S274-032-TTS-T1,Thunnus,albacares,No,-4.668,-174.58,Nikumaroro,,S274,S274-032-TTS,1-Aug-17,1117,29.7,6.18,35.49,2119,43,1012.437,1,1012.437,60,0.059262947,68,set
S274-033-TTS-K1,274-G83,,K. pelamis,3.527,0.326666667,S274-033-TTS-K1,Katsuwonus,pelamis,No,-5.223,-174.257,PIPA,,S274,S274-033-TTS,3-Aug-17,2323,29.8,16.83,36.45,5366,35,1276.207,1,1276.207,101,0.079140766,90,risen
S274-033-TTS-K2,274-G84,,K. pelamis,4.1303,1.667333333,S274-033-TTS-K2,Katsuwonus,pelamis,No,-5.223,-174.257,PIPA,,S274,S274-033-TTS,3-Aug-17,2323,29.8,16.83,36.45,5366,35,1276.207,1,1276.207,101,0.079140766,90,risen
S274-033-TTS-U1,274-G93,,K. pelamis,N/A,N/A,S274-033-TTS-U1,Katsuwonus,pelamis,No,-5.223,-174.257,PIPA,,S274,S274-033-TTS,3-Aug-17,2323,29.8,16.83,36.45,5366,35,1276.207,1,1276.207,101,0.079140766,90,risen
S274-034-TTD-K1,274-G4,GC_98,K. pelamis,5.9104,5.623111111,S274-034-TTD-K1,Katsuwonus,pelamis,Yes,-5.095,-173.837,PIPA,,S274,S274-034-TTD,4-Aug-17,1125,29.8,9.43,35.43,5903,70,1427.836,1,1427.836,58,0.040620912,90,set
S274-034-TTD-K2,274-G85,,K. pelamis,N/A,N/A,S274-034-TTD-K2,Katsuwonus,pelamis,No,-5.095,-173.837,PIPA,,S274,S274-034-TTD,4-Aug-17,1125,29.8,9.43,35.43,5903,70,1427.836,1,1427.836,58,0.040620912,90,set
S274-034-TTD-K3,274-G86,GC_99,K. pelamis,3.8169,0.970888889,S274-034-TTD-K3,Katsuwonus,pelamis,Yes,-5.095,-173.837,PIPA,,S274,S274-034-TTD,4-Aug-17,1125,29.8,9.43,35.43,5903,70,1427.836,1,1427.836,58,0.040620912,90,set
S274-045-NT-T1,274-G16,,Thunnus,4.753,4.440540541,S274-045-NT-T1,Thunnus,albacares,No,-11.973,-170.49,SPSG,,S274,S274-045-NT,9-Aug-17,629,29.3,6.24,35.42,5032,0,1864.6,0.5,932.3,1.4,0.001501663,97,risen
S274-029-TTD-T1,,,Katsuwonus,4.2,1.822222222,S274-029-TTD-T1,Katsuwonus,pelamis,No,-2.97,-174.915,PIPA,,S274,S274-029-TTD,30-Jul-17,2246,29.4,17.56,35.49,5521,71,1411.682,1,1411.682,140,0.099172477,49,risen
S274-029-TTD-T2,,,Katsuwonus,5,3.6,S274-029-TTD-T2,Katsuwonus,pelamis,Yes,-2.97,-174.915,PIPA,,S274,S274-029-TTD,30-Jul-17,2246,29.4,17.56,35.49,5521,71,1411.682,1,1411.682,140,0.099172477,49,risen
S274-029-TTD-T3,,,Katsuwonus,4,1.377777778,S274-029-TTD-T3,Katsuwonus,pelamis,Yes,-2.97,-174.915,PIPA,,S274,S274-029-TTD,30-Jul-17,2246,29.4,17.56,35.49,5521,71,1411.682,1,1411.682,140,0.099172477,49,risen
S274-029-TTD-T4,,,Katsuwonus,3,0,S274-029-TTD-T4,Katsuwonus,pelamis,No,-2.97,-174.915,PIPA,,S274,S274-029-TTD,30-Jul-17,2246,29.4,17.56,35.49,5521,71,1411.682,1,1411.682,140,0.099172477,49,risen
S281-005-TTD-T103,281-G114,,K. pelamis,4.6,2.711111111,T103,Katsuwonus,pelamis,No,14.28,-161.563,,,S281,S281-005-TTD,9-Jul-18,2236,27.9,3.6,34.35,5701,112,2574.841,1,2574.841,68.5,0.026603584,18,set
S281-005-TTD-T104,281-G115,,K. pelamis,3.6,0.488888889,T104,Katsuwonus,pelamis,No,14.28,-161.563,,,S281,S281-005-TTD,9-Jul-18,2236,27.9,3.6,34.35,5701,112,2574.841,1,2574.841,68.5,0.026603584,18,set
S281-005-TTD-T105,281-G116,GC_107,K. pelamis,4.8,3.155555556,T105,Katsuwonus,pelamis,Yes,14.28,-161.563,,,S281,S281-005-TTD,9-Jul-18,2236,27.9,3.6,34.35,5701,112,2574.841,1,2574.841,68.5,0.026603584,18,set
S281-005-TTD-T106,281-G117,GC_108,K. pelamis,4.9,3.377777778,T106,Katsuwonus,pelamis,Yes,14.28,-161.563,,,S281,S281-005-TTD,9-Jul-18,2236,27.9,3.6,34.35,5701,112,2574.841,1,2574.841,68.5,0.026603584,18,set
S281-008-NT-T114,281-G34,,Thunnus,4.63,4.108108108,T114,Thunnus,albacares,No,7.692,-165.177,,,S281,S281-008-NT,12-Jul-18,2354,28.8,3.26,33.82,5022,0,2110.6,0.5,1055.3,18,0.017056761,2,set
S281-010-TTD-T108,,,Thunnus,N/A,N/A,T108,Thunnus,,No,6.04,-165.798,,,S281,S281-010-TTD,13-Jul-18,2316,29.6,6.06,34.4,4568,104,1503.611,1,1503.611,82,0.054535382,0,set
S281-012-TTD-T168,281-G37,,Thunnus,4.94,4.945945946,T168,Thunnus,,,4.57,-166.705,,,S281,S281-012-TTD,14-Jul-18,2234,29.3,17.41,34.96,5602,104,1911.8,1,1911.8,263,0.137566691,3,set
S281-012-TTD-T169,,,Thunnus,4.63,4.108108108,T169,Thunnus,,No,4.57,-166.705,,,S281,S281-012-TTD,14-Jul-18,2234,29.3,17.41,34.96,5602,104,1911.8,1,1911.8,263,0.137566691,3,set
S281-012-TTS-T001,281-G57,,Thunnus ,4.3,3.216216216,T001,Thunnus,,No,4.575,-166.722,,,S281,S281-012-TTS,14-Jul-18,2310,29.2,17.19,34.96,5587,41,1694.195,1,1694.195,195,0.115098911,3,set
S281-014-TTD-T112,281-G120,,Thunnus,N/A,N/A,T112,Thunnus,,1 mysid,2.66,-168.352,,,S281,S281-014-TTD,15-Jul-18,2251,29.2,16.18,34.97,5426,120,2089.729,1,2089.729,181,0.086614102,16,set
S281-014-TTD-T113,281-G121,,Thunnus,4.6,4.027027027,T113,Thunnus,albacares,No,2.66,-168.352,,,S281,S281-014-TTD,15-Jul-18,2251,29.2,16.18,34.97,5426,120,2089.729,1,2089.729,181,0.086614102,16,set
S281-017-TTS-T146,281-G142,GC_113,K. pelamis,4.1,1.6,T146,Katsuwonus,pelamis,Yes,-0.043,-169.633,,,S281,S281-017-TTS,17-Jul-18,854,28.6,29.7,35.38,5461,51,1517.254,1,1517.254,216,0.142362452,26,risen
S281-018-TTD-T003,281-G59,GC_101,Thunnus,5.2,5.648648649,T003,Thunnus,albacares,Yes,-1.073,-169.598,,,S281,S281-018-TTD,17-Jul-18,2134,28.7,26.97,35.42,5631,,2382.254,1,2382.254,220,0.092349514,26,risen
S281-018-TTD-T004,281-G60,GC_102,K. pelamis,5,3.6,T004,Katsuwonus,pelamis,Yes,-1.073,-169.598,,,S281,S281-018-TTD,17-Jul-18,2134,28.7,26.97,35.42,5631,,2382.254,1,2382.254,220,0.092349514,26,risen
S281-018-TTD-T098,P6,GC_106,K. pelamis,6.9,7.822222222,T098,Katsuwonus,pelamis,Yes,-1.073,-169.598,,,S281,S281-018-TTD,17-Jul-18,2134,28.7,26.97,35.42,5631,,2382.254,1,2382.254,220,0.092349514,26,risen
S281-018-TTD-T099,281-G111,,K. pelamis,4.5,2.488888889,T099,Katsuwonus,pelamis,No,-1.073,-169.598,,,S281,S281-018-TTD,17-Jul-18,2134,28.7,26.97,35.42,5631,,2382.254,1,2382.254,220,0.092349514,26,risen
S281-018-TTD-T100,281-G112,,K. pelamis,5,3.6,T100,Katsuwonus,pelamis,No,-1.073,-169.598,,,S281,S281-018-TTD,17-Jul-18,2134,28.7,26.97,35.42,5631,,2382.254,1,2382.254,220,0.092349514,26,risen
S281-018-TTS-T002,281-G58,GC_100,K. pelamis,3.6,0.488888889,T002,Katsuwonus,pelamis,Yes,-1.06,-169.603,,,S281,S281-018-TTS,17-Jul-18,2053,28.7,26.93,35.42,5630,54,1898.29,1,1898.29,240,0.126429576,26,risen
S281-018-TTS-T149,281-G144,,K. pelamis,4.8,3.155555556,T149,Katsuwonus,pelamis,No,-1.06,-169.603,,,S281,S281-018-TTS,17-Jul-18,2053,28.7,26.93,35.42,5630,54,1898.29,1,1898.29,240,0.126429576,26,risen
S281-020-NT-T101,281-G113,,K. pelamis,3.7,0.711111111,T101,Katsuwonus,pelamis,No,-2.04,-170.457,,,S281,S281-020-NT,19-Jul-18,8,28.6,13.11,35.36,5198,0,2253,0.5,1126.5,40,0.035508211,47,set
S281-020-TTD-T005,281-G61,GC_103,Thunnus,5.8,7.27027027,T005,Thunnus,,Yes,-2.015,-170.427,,,S281,S281-020-TTD,18-Jul-18,2312,28.6,13.58,35.34,5198,138,1988.536,1,1988.536,150,0.075432378,47,set
S281-020-TTS-T006,281-G62,GC_104,K. pelamis,5.3,4.266666667,T006,Katsuwonus,pelamis,Yes,-2,-170.402,,,S281,S281-020-TTS,18-Jul-18,2234,28.6,15.18,35.32,5355,49,1610.197,1,1610.197,255,0.158365716,47,set
S281-021-TTS-T183,281-G169,,K. pelamis,4.1,1.6,T183,Katsuwonus,pelamis,No,-2.522,-170.75,,,S281,S281-021-TTS,19-Jul-18,1105,28.8,7.32,35.34,5456,36.6,2270.702,1,2270.702,130,0.057251018,47,set
S281-021-TTS-T184,281-G170,,K. pelamis,4.7,2.933333333,T184,Katsuwonus,pelamis,No,-2.522,-170.75,,,S281,S281-021-TTS,19-Jul-18,1105,28.8,7.32,35.34,5456,36.6,2270.702,1,2270.702,130,0.057251018,47,set
S281-021-TTS-T185,281-G171,,K. pelamis,4.2,1.822222222,T185,Katsuwonus,pelamis,No,-2.522,-170.75,,,S281,S281-021-TTS,19-Jul-18,1105,28.8,7.32,35.34,5456,36.6,2270.702,1,2270.702,130,0.057251018,47,set
S281-021-TTS-T186,,,K. pelamis,4.2,1.822222222,T186,Katsuwonus,pelamis,No,-2.522,-170.75,,,S281,S281-021-TTS,19-Jul-18,1105,28.8,7.32,35.34,5456,36.6,2270.702,1,2270.702,130,0.057251018,47,set
S281-021-TTS-T187,281-G172,,K. pelamis,5.1,3.822222222,T187,Katsuwonus,pelamis,No,-2.522,-170.75,,,S281,S281-021-TTS,19-Jul-18,1105,28.8,7.32,35.34,5456,36.6,2270.702,1,2270.702,130,0.057251018,47,set
S281-021-TTS-T188,281-G173,,K. pelamis,4.3,2.044444444,T188,Katsuwonus,pelamis,No,-2.522,-170.75,,,S281,S281-021-TTS,19-Jul-18,1105,28.8,7.32,35.34,5456,36.6,2270.702,1,2270.702,130,0.057251018,47,set
S281-021-TTS-T189,,,K. pelamis,3.8,0.933333333,T189,Katsuwonus,pelamis,Yes,-2.522,-170.75,,,S281,S281-021-TTS,19-Jul-18,1105,28.8,7.32,35.34,5456,36.6,2270.702,1,2270.702,130,0.057251018,47,set
S281-021-TTS-T190,281-G174,,K. pelamis,4.9,3.377777778,T190,Katsuwonus,pelamis,No,-2.522,-170.75,,,S281,S281-021-TTS,19-Jul-18,1105,28.8,7.32,35.34,5456,36.6,2270.702,1,2270.702,130,0.057251018,47,set
S281-021-TTS-T191,281-G175,,K. pelamis,3.9,1.155555556,T191,Katsuwonus,pelamis,No,-2.522,-170.75,,,S281,S281-021-TTS,19-Jul-18,1105,28.8,7.32,35.34,5456,36.6,2270.702,1,2270.702,130,0.057251018,47,set
S281-021-TTS-T192,281-G176,,K. pelamis,4.4,2.266666667,T192,Katsuwonus,pelamis,No,-2.522,-170.75,,,S281,S281-021-TTS,19-Jul-18,1105,28.8,7.32,35.34,5456,36.6,2270.702,1,2270.702,130,0.057251018,47,set
S281-021-TTS-T193,281-G177,,K. pelamis,4.3,2.044444444,T193,Katsuwonus,pelamis,No,-2.522,-170.75,,,S281,S281-021-TTS,19-Jul-18,1105,28.8,7.32,35.34,5456,36.6,2270.702,1,2270.702,130,0.057251018,47,set
S281-021-TTS-T194,281-G178,,K. pelamis,4,1.377777778,T194,Katsuwonus,pelamis,No,-2.522,-170.75,,,S281,S281-021-TTS,19-Jul-18,1105,28.8,7.32,35.34,5456,36.6,2270.702,1,2270.702,130,0.057251018,47,set
S281-022-TTD-T007,281-G63,,K. pelamis,3.9,1.155555556,T007,Katsuwonus,pelamis,No,-3.155,-171.165,,,S281,S281-022-TTD,19-Jul-18,2316,28.9,28.5,35.48,2787,118,2913.664,1,2913.664,200,0.068642095,57,risen
S281-023-TTS-T284,281-G235,,Thunnus,3.6,1.324324324,T284,Thunnus,,No,-2.89,-171.618,,,S281,S281-023-TTS,20-Jul-18,823,29,8.11,35.46,1237,52,2059.905,1,2059.905,105,0.050973224,57,set
S281-024-TTS-T008,281-G64,,K. pelamis,5.4,4.488888889,T008,Katsuwonus,pelamis,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T009,281-G65,,K. pelamis,5.6,4.933333333,T009,Katsuwonus,pelamis,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T010,281-G27,,Thunnus,5.18,5.594594595,T010,Thunnus,albacares,,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T011,281-G66,,K. pelamis,6.2,6.266666667,T011,Katsuwonus,pelamis,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T012,281-G28,,Thunnus,5.34,6.027027027,T012,Thunnus,albacares,,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T013,281-G67,,K. pelamis,6.5,6.933333333,T013,Katsuwonus,pelamis,Yes,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T014,281-G68,,K. pelamis,5.7,5.155555556,T014,Katsuwonus,pelamis,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T015,281-G69,,K. pelamis,5.4,4.488888889,T015,Katsuwonus,pelamis,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T016,281-G70,,K. pelamis,5.9,5.6,T016,Katsuwonus,pelamis,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T017,281-G71,,Thunnus,5.1,5.378378378,T017,Thunnus,,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T018,281-G72,,Thunnus,5.6,6.72972973,T018,Thunnus,,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T019,281-G73,,K. pelamis,6,5.822222222,T019,Katsuwonus,pelamis,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T020,281-G74,,Thunnus,4.2,2.945945946,T020,Thunnus,albacares,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T021,281-G75,,K. pelamis,5.7,5.155555556,T021,Katsuwonus,pelamis,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T022,281-G76,,K. pelamis,5.5,4.711111111,T022,Katsuwonus,pelamis,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T204,281-G182,GC_117,K. pelamis,5.3,4.266666667,T204,Katsuwonus,pelamis,Yes,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T205,281-G183,GC_118,K. pelamis,5.3,4.266666667,T205,Katsuwonus,pelamis,Yes,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T206,281-G184,GC_119,Thunnus,7.6,12.13513514,T206,Thunnus,albacares,Yes,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T207,281-G185,,K. pelamis,3.9,1.155555556,T207,Katsuwonus,pelamis,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-024-TTS-T208,281-G186,,K. pelamis,4.9,3.377777778,T208,Katsuwonus,pelamis,No,-2.83,-171.767,,,S281,S281-024-TTS,24-Jul-18,1414,29.2,5.71,35.44,2055,39,1834.023,1,1834.023,120,0.065429932,90,set
S281-025b-TTD-T140,281-G137,GC_111,K. pelamis,4.1,1.6,T140,Katsuwonus,pelamis,Yes,-2.88,-171.608,,,S281,S281-025b-TTD,24-Jul-18,2307,29,17.05,35.38,550,103,1749.491,1,1749.491,135,0.077165301,95,risen
S281-025b-TTD-T141,281-G138,,Thunnus,3.9,2.135135135,T141,Thunnus,,No,-2.88,-171.608,,,S281,S281-025b-TTD,24-Jul-18,2307,29,17.05,35.38,550,103,1749.491,1,1749.491,135,0.077165301,95,risen
S281-025b-TTD-T142,281-G139,GC_112,K. pelamis,5.1,3.822222222,T142,Katsuwonus,pelamis,Yes,-2.88,-171.608,,,S281,S281-025b-TTD,24-Jul-18,2307,29,17.05,35.38,550,103,1749.491,1,1749.491,135,0.077165301,95,risen
S281-025b-TTD-T143,281-G140,,Thunnus,3.4,0.783783784,T143,Thunnus,,No,-2.88,-171.608,,,S281,S281-025b-TTD,24-Jul-18,2307,29,17.05,35.38,550,103,1749.491,1,1749.491,135,0.077165301,95,risen
S281-025b-TTD-T144,,,Thunnus,N/A,N/A,T144,Thunnus,,Yes,-2.88,-171.608,,,S281,S281-025b-TTD,24-Jul-18,2307,29,17.05,35.38,550,103,1749.491,1,1749.491,135,0.077165301,95,risen
S281-025b-TTD-T145,281-G141,,Thunnus,N/A,N/A,T145,Thunnus,albacares,No,-2.88,-171.608,,,S281,S281-025b-TTD,24-Jul-18,2307,29,17.05,35.38,550,103,1749.491,1,1749.491,135,0.077165301,95,risen
S281-025b-TTD-T286,P2,GC_136,K. pelamis,7,8.044444444,T286,Katsuwonus,pelamis,Yes,-2.88,-171.608,,,S281,S281-025b-TTD,24-Jul-18,2307,29,17.05,35.38,550,103,1749.491,1,1749.491,135,0.077165301,95,risen
S281-025b-TTS-T162,281-G154,,Thunnus,4,2.405405405,T162,Thunnus,,No,-2.88,-171.608,,,S281,S281-025b-TTS,24-Jul-18,2224,29,17.26,35.38,526,38,1952.384,1,1952.384,140,0.071707205,95,risen
S281-025b-TTS-T163,281-G155,,Thunnus,4.2,2.945945946,T163,Thunnus,,No,-2.88,-171.608,,,S281,S281-025b-TTS,24-Jul-18,2224,29,17.26,35.38,526,38,1952.384,1,1952.384,140,0.071707205,95,risen
S281-025b-TTS-T164,281-G156,,Thunnus,3.7,1.594594595,T164,Thunnus,,No,-2.88,-171.608,,,S281,S281-025b-TTS,24-Jul-18,2224,29,17.26,35.38,526,38,1952.384,1,1952.384,140,0.071707205,95,risen
S281-025b-TTS-T165,281-G157,,Thunnus,4,2.405405405,T165,Thunnus,,No,-2.88,-171.608,,,S281,S281-025b-TTS,24-Jul-18,2224,29,17.26,35.38,526,38,1952.384,1,1952.384,140,0.071707205,95,risen
S281-025b-TTS-T166,281-G158,,K. pelamis,4.1,1.6,T166,Katsuwonus,pelamis,No,-2.88,-171.608,,,S281,S281-025b-TTS,24-Jul-18,2224,29,17.26,35.38,526,38,1952.384,1,1952.384,140,0.071707205,95,risen
S281-025b-TTS-T167,281-G159,,Thunnus,4,2.405405405,T167,Thunnus,,No,-2.88,-171.608,,,S281,S281-025b-TTS,24-Jul-18,2224,29,17.26,35.38,526,38,1952.384,1,1952.384,140,0.071707205,95,risen
S281-026-TTS-T172,281-G161,,K. pelamis,4.6,2.711111111,T172,Katsuwonus,pelamis,No,-3.627,-171.805,,,S281,S281-026-TTS,25-Jul-18,1156,29,6.01,35.38,4868,38,2707.327,1,2707.327,120,0.044324162,95,set
S281-026-TTS-T173,281-G162,,Thunnus,4.4,3.486486486,T173,Thunnus,,No,-3.627,-171.805,,,S281,S281-026-TTS,25-Jul-18,1156,29,6.01,35.38,4868,38,2707.327,1,2707.327,120,0.044324162,95,set
S281-026-TTS-T174,281-G163,,Thunnus,4.5,3.756756757,T174,Thunnus,,No,-3.627,-171.805,,,S281,S281-026-TTS,25-Jul-18,1156,29,6.01,35.38,4868,38,2707.327,1,2707.327,120,0.044324162,95,set
S281-026-TTS-T175,281-G40,,Thunnus,5.19,5.621621622,T175,Thunnus,,No,-3.627,-171.805,,,S281,S281-026-TTS,25-Jul-18,1156,29,6.01,35.38,4868,38,2707.327,1,2707.327,120,0.044324162,95,set
S281-026-TTS-T176,281-G41,,Thunnus,5.31,5.945945946,T176,Thunnus,,No,-3.627,-171.805,,,S281,S281-026-TTS,25-Jul-18,1156,29,6.01,35.38,4868,38,2707.327,1,2707.327,120,0.044324162,95,set
S281-026-TTS-T177,281-G164,,Thunnus,5.5,6.459459459,T177,Thunnus,,No,-3.627,-171.805,,,S281,S281-026-TTS,25-Jul-18,1156,29,6.01,35.38,4868,38,2707.327,1,2707.327,120,0.044324162,95,set
S281-026-TTS-T178,281-G42,,Thunnus,4.57,3.945945946,T178,Thunnus,albacares,No,-3.627,-171.805,,,S281,S281-026-TTS,25-Jul-18,1156,29,6.01,35.38,4868,38,2707.327,1,2707.327,120,0.044324162,95,set
S281-026-TTS-T179,281-G165,,K. pelamis,4.6,2.711111111,T179,Katsuwonus,pelamis,No,-3.627,-171.805,,,S281,S281-026-TTS,25-Jul-18,1156,29,6.01,35.38,4868,38,2707.327,1,2707.327,120,0.044324162,95,set
S281-026-TTS-T180,281-G166,,Thunnus,4,2.405405405,T180,Thunnus,,No,-3.627,-171.805,,,S281,S281-026-TTS,25-Jul-18,1156,29,6.01,35.38,4868,38,2707.327,1,2707.327,120,0.044324162,95,set
S281-026-TTS-T181,281-G167,,Thunnus,4.6,4.027027027,T181,Thunnus,,No,-3.627,-171.805,,,S281,S281-026-TTS,25-Jul-18,1156,29,6.01,35.38,4868,38,2707.327,1,2707.327,120,0.044324162,95,set
